Date,SPY,QQQ,TLT,GLD,VNQ,EEM
2020-11-02,307.8324279785156,261.8590393066406,136.3355255126953,177.91000366210938,64.68470001220703,40.44999313354492
2020-11-03,313.26751708984375,266.3887023925781,135.54454040527344,178.9199981689453,65.93022918701172,40.628662109375
2020-11-04,320.26885986328125,278.2798156738281,138.4848175048828,178.82000732421875,66.04570770263672,41.90612030029297
2020-11-05,326.5150146484375,285.5348815917969,138.72555541992188,182.92999267578125,66.35914611816406,42.62078857421875
2020-11-06,326.4403991699219,285.7481994628906,137.049072265625,183.19000244140625,65.90547943115234,42.81731414794922
2020-11-09,330.5423278808594,279.9093017578125,134.16897583007812,175.0800018310547,68.23982238769531,43.112117767333984
2020-11-10,330.05755615234375,274.8948974609375,133.39524841308594,175.66000366210938,69.2378921508789,42.62078857421875
2020-11-11,332.5093994140625,281.044189453125,133.8767547607422,174.89999389648438,69.50184631347656,42.8977165222168
2020-11-12,329.2837829589844,279.7250671386719,136.1549072265625,175.9600067138672,68.59449005126953,42.57612228393555
2020-11-13,333.8425598144531,282.17889404296875,135.9744415283203,177.16000366210938,70.4256591796875,43.17464828491211
2020-11-16,338.0097961425781,284.3807067871094,135.64773559570312,177.14999389648438,71.217529296875,43.71063995361328
2020-11-17,336.19189453125,283.47857666015625,136.533203125,176.5,71.28351593017578,43.665977478027344
2020-11-18,332.1459655761719,281.3835754394531,136.92874145507812,175.49000549316406,69.89776611328125,43.51411437988281
2020-11-19,333.54425048828125,283.5853271484375,137.63369750976562,175.16000366210938,70.16996765136719,43.58557891845703
2020-11-20,331.2602233886719,281.6454772949219,138.85450744628906,175.69000244140625,69.79052734375,43.826778411865234
2020-11-23,333.2458801269531,281.6552429199219,138.21829223632812,172.22999572753906,69.9225082397461,43.94291687011719
2020-11-24,338.61572265625,285.61248779296875,136.84271240234375,169.58999633789062,70.29368591308594,44.532508850097656
2020-11-25,338.0936584472656,287.3680114746094,136.42152404785156,169.50999450683594,70.33492279052734,44.28237533569336
2020-11-27,339.0352478027344,290.015869140625,137.7454833984375,167.7899932861328,70.02149200439453,44.702247619628906
2020-11-30,337.53436279296875,290.6075439453125,137.57347106933594,166.6699981689453,69.28739166259766,43.531978607177734
2020-12-01,341.22607421875,294.3320007324219,135.54505920410156,170.17999267578125,70.17822265625,44.38957214355469
2020-12-02,341.9439697265625,294.71026611328125,134.4692840576172,171.4600067138672,69.62555694580078,44.452110290527344
2020-12-03,341.85076904296875,295.1273498535156,135.55368041992188,172.80999755859375,70.2112045288086,44.96131134033203
2020-12-04,344.796630859375,296.3300476074219,133.56570434570312,172.32000732421875,71.28351593017578,45.425838470458984
2020-12-07,344.08807373046875,298.008056640625,134.77052307128906,174.88999938964844,70.66487121582031,45.425838470458984
2020-12-08,345.0949401855469,299.01678466796875,135.40744018554688,175.5,70.41739654541016,45.443702697753906
2020-12-09,341.9999084472656,292.2467041015625,134.95986938476562,172.5,69.98023986816406,45.05064010620117
2020-12-10,341.8880310058594,293.4202880859375,136.1560516357422,172.1699981689453,69.67505645751953,45.631309509277344
2020-12-11,341.4871826171875,292.77044677734375,136.63800048828125,172.49000549316406,69.60906219482422,45.3097038269043
2020-12-14,339.9582824707031,294.8946533203125,136.2593231201172,171.5399932861328,69.30387878417969,45.074134826660156
2020-12-15,344.5542297363281,298.046875,135.80328369140625,173.94000244140625,70.72261810302734,45.5615234375
2020-12-16,345.0949401855469,299.68603515625,135.44178771972656,174.89999389648438,70.8050765991211,45.778133392333984
2020-12-17,347.0247497558594,301.645263671875,135.08338928222656,176.74000549316406,71.4897232055664,46.075984954833984
2020-12-18,345.6391296386719,300.7335205078125,134.67848205566406,176.44000244140625,70.05447387695312,46.02183151245117
2020-12-21,344.4033508300781,300.1709289550781,135.21263122558594,175.8800048828125,69.6585693359375,45.34490966796875
2020-12-22,343.8228454589844,300.9870910644531,135.91046142578125,174.49000549316406,70.14521789550781,44.983882904052734
2020-12-23,344.1318359375,299.4712829589844,134.97137451171875,175.64999389648438,69.69154357910156,45.44418716430664
2020-12-24,345.4705505371094,300.7928161621094,135.50555419921875,176.35000610351562,70.30170440673828,45.24562072753906
2020-12-28,348.4384460449219,303.8243408203125,135.56582641601562,175.7100067138672,70.72074890136719,45.371986389160156
2020-12-29,347.7736511230469,304.0964660644531,135.39353942871094,176.35000610351562,70.11731719970703,46.048912048339844
2020-12-30,348.2699279785156,304.1062316894531,135.68643188476562,177.6999969482422,70.50286102294922,46.66265106201172
2020-12-31,350.0394287109375,304.8543395996094,135.88465881347656,178.36000061035156,71.18173217773438,46.63557052612305
2021-01-04,345.2739562988281,300.5498046875,135.7209014892578,182.3300018310547,68.86851501464844,46.93341827392578
2021-01-05,347.6520080566406,303.0276184082031,134.71298217773438,182.8699951171875,68.96908569335938,48.0616340637207
2021-01-06,349.73040771484375,298.8300476074219,131.94760131835938,179.89999389648438,69.08644104003906,47.65547561645508
2021-01-07,354.92657470703125,306.0592956542969,130.78453063964844,179.47999572753906,68.95230865478516,48.10676193237305
2021-01-08,356.94879150390625,309.9945373535156,130.36233520507812,173.33999633789062,69.62281799316406,49.37937545776367
2021-01-11,354.5426940917969,305.5151672363281,130.14706420898438,173.0,68.70088958740234,48.71147537231445
2021-01-12,354.6176452636719,305.029296875,130.0435791015625,174.1199951171875,68.86012268066406,49.18983840942383
2021-01-13,355.5725402832031,307.0892639160156,131.50819396972656,173.3699951171875,69.6982650756836,49.29814147949219
2021-01-14,354.3274230957031,305.4470520019531,130.27622985839844,173.27999877929688,70.10893249511719,49.75844955444336
2021-01-15,351.7432861328125,303.0276184082031,130.79315185546875,171.1300048828125,70.91353607177734,49.054447174072266
2021-01-19,354.5052490234375,307.44873046875,131.21531677246094,172.5800018310547,70.71237182617188,49.86676025390625
2021-01-20,359.4111633300781,314.6003112792969,131.344482421875,175.38999938964844,72.06175994873047,50.74225616455078
2021-01-21,359.7387390136719,317.11688232421875,130.42266845703125,175.27999877929688,71.71813201904297,50.83250427246094
2021-01-22,358.465576171875,316.2035827636719,130.8447723388672,173.89999389648438,71.8857421875,50.39025115966797
2021-01-25,359.8793029785156,318.8173828125,132.3869171142578,174.0500030517578,72.43052673339844,50.76932907104492
2021-01-26,359.3175354003906,319.2838134765625,132.13702392578125,173.6199951171875,72.94180297851562,50.39927673339844
2021-01-27,350.5356750488281,310.3832092285156,132.47311401367188,172.52000427246094,71.65108489990234,49.00029754638672
2021-01-28,353.5503234863281,312.2196960449219,131.74078369140625,172.67999267578125,72.03661346435547,49.3432731628418
2021-01-29,346.4723815917969,305.6511535644531,130.94822692871094,172.61000061035156,71.20687103271484,48.11578369140625
2021-02-01,352.2396545410156,313.28857421875,131.1000213623047,174.22999572753906,72.83283233642578,49.41547775268555
2021-02-02,357.2203674316406,318.3995361328125,130.25473022460938,172.11000061035156,73.26866149902344,50.05629348754883
2021-02-03,357.501220703125,317.1363525390625,129.0989990234375,171.85000610351562,73.08426666259766,50.30902099609375
2021-02-04,361.5644836425781,320.8870849609375,128.75396728515625,168.14999389648438,73.58714294433594,50.327064514160156
2021-02-05,362.9875183105469,321.975341796875,127.6759033203125,169.80999755859375,73.84696960449219,50.76030731201172
2021-02-08,365.6089782714844,324.1324462890625,128.23651123046875,171.52000427246094,74.24925231933594,50.85055923461914
2021-02-09,365.3655700683594,324.0645751953125,128.33132934570312,172.0800018310547,74.50907135009766,51.392093658447266
2021-02-10,365.2063903808594,323.3260192871094,129.18528747558594,172.7100067138672,74.911376953125,51.572608947753906
2021-02-11,365.7962646484375,325.1041564941406,128.47801208496094,171.2100067138672,75.07061004638672,52.1231803894043
2021-02-12,367.6031799316406,326.9212341308594,126.88240051269531,170.69000244140625,75.08737182617188,52.168304443359375
2021-02-16,367.28485107421875,326.0369873046875,124.95040130615234,168.24000549316406,74.50907135009766,52.29466247558594
2021-02-17,367.36920166015625,324.4726257324219,125.74388885498047,166.3300018310547,74.41688537597656,52.312713623046875
2021-02-18,365.8056335449219,323.053955078125,125.23499298095703,166.32000732421875,74.09840393066406,51.59066390991211
2021-02-19,365.1595764160156,321.6449890136719,123.57042694091797,167.00999450683594,74.52583312988281,51.92461395263672
2021-02-22,362.3509521484375,313.3079833984375,122.6302719116211,169.50999450683594,75.14605712890625,50.39927673339844
2021-02-23,362.7909851074219,312.375244140625,122.27664947509766,169.1199951171875,75.61540222167969,50.62491989135742
2021-02-24,366.78863525390625,314.9501647949219,121.47454071044922,169.0,76.1937026977539,50.299991607666016
2021-02-25,357.9505615234375,303.9700927734375,119.49075317382812,165.82000732421875,74.73536682128906,49.15373992919922
2021-02-26,356.106201171875,305.24310302734375,123.4410171508789,161.80999755859375,73.64578247070312,48.49486541748047
2021-03-01,364.7382507324219,314.42547607421875,121.8106460571289,161.52999877929688,73.9726791381836,49.794551849365234
2021-03-02,361.8921813964844,309.38238525390625,121.81930541992188,162.41000366210938,73.26028442382812,49.30717468261719
2021-03-03,357.0985412597656,300.4041748046875,120.49807739257812,160.6199951171875,72.84120178222656,49.2078857421875
2021-03-04,352.67962646484375,295.4873962402344,119.7208480834961,159.0399932861328,72.0114517211914,48.0616340637207
2021-03-05,359.1677551269531,299.93768310546875,119.9540023803711,159.13999938964844,72.79931640625,48.585121154785156
2021-03-08,357.3794860839844,291.4453125,119.02144622802734,157.49000549316406,73.42789459228516,47.27640151977539
2021-03-09,362.4819641113281,302.940185546875,120.67079162597656,160.83999633789062,73.91401672363281,48.314353942871094
2021-03-10,364.7382507324219,302.07537841796875,120.9126205444336,161.66000366210938,74.65156555175781,48.09772491455078
2021-03-11,368.4364318847656,309.0326843261719,120.04042053222656,161.52000427246094,75.52320098876953,49.614044189453125
2021-03-12,368.93267822265625,306.52569580078125,117.49298858642578,161.49000549316406,76.78877258300781,48.729530334472656
2021-03-15,371.13275146484375,309.8001708984375,118.18383026123047,162.1999969482422,77.92861938476562,48.84686279296875
2021-03-16,370.6646728515625,311.5006103515625,117.7088394165039,162.35000610351562,77.6101303100586,49.054447174072266
2021-03-17,371.9285888671875,312.7832946777344,116.8280258178711,163.50999450683594,77.67716979980469,49.11762619018555
2021-03-18,366.5171203613281,303.2025451660156,115.64501190185547,162.55999755859375,76.88935089111328,48.21506118774414
2021-03-19,365.8389587402344,304.2714538574219,116.36170196533203,163.24000549316406,75.84168243408203,48.810760498046875
2021-03-22,368.7602233886719,309.9773864746094,117.66564178466797,163.0,76.37808227539062,48.66633987426758
2021-03-23,365.8578186035156,308.6251525878906,118.72781372070312,161.80999755859375,76.26912689208984,47.73670959472656
2021-03-24,363.99798583984375,303.42010498046875,119.36681365966797,162.3699951171875,75.84168243408203,46.64460754394531
2021-03-25,366.045654296875,302.8946838378906,118.42559051513672,161.77999877929688,76.61388397216797,46.861209869384766
2021-03-26,371.9444274902344,307.4382019042969,118.01105499267578,162.24000549316406,78.26622009277344,48.079681396484375
2021-03-29,371.75653076171875,307.3506164550781,117.0093765258789,160.30999755859375,77.81098937988281,47.7457275390625
2021-03-30,370.77032470703125,305.8036804199219,117.62252807617188,157.57000732421875,77.91214752197266,47.899169921875
2021-03-31,372.273193359375,310.4833679199219,116.9662094116211,159.9600067138672,77.44007873535156,48.14286422729492
2021-04-01,376.2933349609375,315.7759704589844,118.90744018554688,161.97999572753906,78.84789276123047,48.6121940612793
2021-04-05,381.6943664550781,322.08038330078125,118.388671875,161.9199981689453,79.1513900756836,48.801734924316406
2021-04-06,381.4689636230469,321.8566589355469,119.19286346435547,163.22000122070312,79.35372924804688,49.07250213623047
2021-04-07,381.91046142578125,322.6349792480469,118.36275482177734,162.75999450683594,79.41272735595703,48.35045623779297
2021-04-08,383.7232971191406,326.001220703125,119.3398666381836,164.50999450683594,79.11766815185547,48.74757385253906
2021-04-09,386.5129699707031,327.9761962890625,118.90744018554688,163.27000427246094,79.02491760253906,48.3323974609375
2021-04-12,386.6539001464844,327.5481872558594,118.85564422607422,162.27999877929688,79.48860931396484,48.0435791015625
2021-04-13,387.79986572265625,331.3716735839844,119.74626159667969,163.42999267578125,79.88483428955078,48.24213790893555
2021-04-14,386.47540283203125,327.39251708984375,119.36579132080078,162.72000122070312,79.46333312988281,48.485836029052734
2021-04-15,390.6271057128906,332.354248046875,121.36337280273438,165.35000610351562,80.85430145263672,48.92809295654297
2021-04-16,391.9327697753906,332.74346923828125,120.42076110839844,166.35000610351562,81.03131866455078,49.054447174072266
2021-04-19,390.0072021484375,329.6982727050781,120.07489776611328,165.88999938964844,81.19151306152344,48.87393569946289
2021-04-20,387.15167236328125,327.2952575683594,120.62824249267578,166.47999572753906,81.85749816894531,48.476810455322266
2021-04-21,390.8150329589844,330.09716796875,120.87042236328125,168.1300048828125,82.39704132080078,48.774658203125
2021-04-22,387.2455749511719,326.1179504394531,121.39785766601562,167.0399932861328,81.9502182006836,48.60316848754883
2021-04-23,391.4443664550781,330.2236328125,121.11255645751953,166.39999389648438,82.43075561523438,49.30717468261719
2021-04-26,392.26153564453125,332.37371826171875,120.9395751953125,166.83999633789062,82.67523193359375,49.3703498840332
2021-04-27,392.17694091796875,330.9338684082031,119.88459777832031,166.4199981689453,82.66680145263672,49.3432731628418
2021-04-28,392.064208984375,329.8149719238281,119.9624252319336,166.91000366210938,82.48978424072266,49.71332550048828
2021-04-29,394.562744140625,331.0019226074219,119.60790252685547,166.22000122070312,83.19790649414062,49.59598922729492
2021-04-30,391.9703063964844,328.8323669433594,119.88459777832031,165.66000366210938,83.52668762207031,48.720497131347656
2021-05-03,392.8157043457031,327.0811462402344,119.95651245117188,167.80999755859375,83.36650085449219,48.720497131347656
2021-05-04,390.39227294921875,321.195068359375,120.77053833007812,166.5800018310547,82.82698059082031,48.1699333190918
2021-05-05,390.5144348144531,320.11517333984375,120.96974182128906,167.27000427246094,81.4528579711914,48.395572662353516
2021-05-06,393.63287353515625,322.5280456542969,121.16889953613281,170.05999755859375,81.90808868408203,48.85588836669922
